recency,history_segment,history,mens,womens,zip_code,newbie,channel,treatment,target
11,0,86.47,1,0,1,0,1,0,1
5,0,40.56,1,0,0,0,1,1,0
1,3,466.9,1,1,1,1,2,0,0
3,0,29.99,0,1,0,0,2,0,0
5,3,400.76,0,1,2,0,1,0,0
2,2,294.3,0,1,0,1,1,0,0
3,2,268.86,1,1,0,0,2,1,0
8,0,35.3,0,1,0,0,1,0,0
2,4,528.8,0,1,0,1,1,1,1
2,0,58.71,1,0,0,0,1,0,0
2,0,29.99,0,1,0,0,2,0,0
5,3,367.15,0,1,0,0,1,1,0
1,2,218.56,1,0,1,0,1,0,0
6,2,266.48,1,0,2,0,1,0,0
12,0,50.89,1,0,2,1,1,0,0
4,1,169.91,1,0,2,1,1,1,0
11,2,255.67,1,0,1,0,0,1,0
9,0,84.78,1,0,2,0,1,0,1
7,0,33.28,1,0,0,1,1,0,0
10,0,29.99,0,1,0,1,1,0,0
9,0,30.24,1,0,1,1,2,0,0
2,0,29.99,0,1,1,0,1,0,0
11,0,29.99,1,0,1,0,1,0,0
2,2,213.51,0,1,1,1,2,0,0
2,5,823.58,1,1,1,1,1,0,0
3,2,246.39,1,0,0,0,2,0,0
10,0,80.84,0,1,2,1,2,0,0
5,3,493.45,1,0,2,0,1,0,0
9,2,280.01,1,0,1,0,0,0,0
10,0,56.71,1,0,1,0,2,0,0
1,5,831.33,1,0,2,1,2,0,0
7,0,66.7,0,1,1,1,1,0,0
9,0,73.02,1,0,0,0,1,0,0
1,1,179.65,0,1,0,0,1,0,1
11,1,112.96,1,0,2,1,1,0,0
1,6,1416.06,1,1,1,1,0,0,0
4,3,374.5,1,0,1,0,1,0,1
6,0,40.33,0,1,1,0,2,0,1
6,2,283.59,1,1,2,0,1,0,1
3,0,78.62,0,1,0,0,2,0,0
1,1,123.69,0,1,2,0,2,0,0
10,0,32.08,1,0,0,0,2,1,0
7,4,534.24,0,1,0,1,1,0,0
1,2,222.64,1,0,0,1,2,1,0
4,3,460.01,0,1,1,0,0,0,0
2,0,29.99,0,1,0,0,2,0,0
1,1,173.21,0,1,0,1,1,0,0
3,5,760.35,0,1,0,1,0,0,0
4,4,553.62,1,1,0,1,2,0,0
5,0,68.31,0,1,1,0,2,0,0
2,1,168.75,0,1,0,1,2,0,0
7,1,172.21,0,1,1,1,2,0,0
2,0,96.09,1,0,0,1,2,0,0
5,0,39.83,0,1,1,1,1,0,0
1,0,29.99,1,0,1,1,2,0,0
4,0,77.92,0,1,2,1,2,1,0
7,3,396.71,1,0,0,1,1,0,0
10,0,41.49,1,0,2,0,2,0,0
12,0,29.99,1,0,1,0,2,0,0
3,0,29.99,1,0,0,0,1,1,0
5,0,77.25,0,1,1,0,2,0,0
10,0,49.74,1,0,1,0,1,0,0
10,2,303.27,1,0,0,0,0,1,0
2,0,84.52,1,0,1,1,1,1,0
3,0,50.92,1,0,1,0,2,1,0
7,4,603.78,1,0,0,1,2,0,0
1,4,607.61,1,1,0,1,0,0,0
10,1,131.5,0,1,2,1,1,1,0
6,0,48.5,0,1,1,0,2,0,0
1,6,1151.99,1,1,0,1,2,0,1
9,2,239.15,0,1,1,0,2,1,0
10,3,436.83,1,0,0,1,2,0,0
7,2,306.61,0,1,1,1,1,1,0
3,3,413.0,0,1,2,1,1,0,1
7,1,152.72,1,0,0,0,2,1,0
1,4,636.76,1,1,2,1,1,0,0
11,2,335.05,1,0,1,1,2,1,0
2,3,429.75,1,1,1,1,2,1,0
5,4,542.44,0,1,2,1,0,1,0
1,3,480.57,0,1,0,0,2,1,0
5,0,29.99,0,1,1,1,2,0,0
11,0,43.4,0,1,0,0,2,1,0
2,0,31.75,0,1,2,0,1,0,0
4,0,47.3,0,1,2,1,2,1,1
2,2,235.49,1,0,0,0,2,0,0
5,1,166.23,1,0,0,0,2,0,0
1,0,29.99,1,0,1,0,1,0,0
10,1,110.95,0,1,0,1,1,0,0
12,1,170.96,1,0,0,1,1,1,0
1,5,766.9,0,1,0,1,2,0,0
3,3,395.67,0,1,0,0,1,0,0
1,0,96.23,0,1,1,0,2,0,0
7,1,167.62,1,0,1,1,1,0,0
2,0,87.38,1,0,0,0,2,0,1
10,1,167.35,0,1,0,0,1,1,0
12,0,91.89,1,0,0,0,1,0,0
10,0,29.99,0,1,0,0,2,0,0
1,4,561.35,1,1,0,1,2,0,0
2,5,879.49,1,1,0,1,1,0,0
2,1,120.16,0,1,0,1,1,0,0
8,1,157.67,1,0,0,1,2,1,0
3,1,135.0,0,1,0,1,2,0,0
6,2,321.83,1,0,0,0,1,0,0
8,0,29.99,1,0,0,0,1,0,0
1,1,110.64,0,1,2,1,2,0,0
4,1,184.66,1,0,1,0,1,0,0
1,0,97.47,1,0,2,1,1,1,0
11,1,143.86,1,0,1,1,1,0,0
10,0,62.37,1,0,0,0,1,0,0
11,2,298.49,1,0,0,1,0,0,0
2,5,761.74,1,1,0,1,2,0,0
9,0,29.99,0,1,0,1,1,0,0
11,0,95.79,0,1,0,1,2,0,0
9,1,108.32,0,1,0,1,1,0,0
8,1,196.48,0,1,0,0,2,0,1
10,0,43.96,1,0,0,1,2,1,0
7,2,217.24,1,1,1,0,1,0,0
10,0,63.05,1,0,0,0,1,1,0
4,1,123.9,0,1,1,0,1,0,0
1,0,32.94,0,1,0,0,2,1,0
9,1,117.42,1,0,1,0,1,0,0
2,1,101.9,1,0,0,1,1,1,0
3,1,103.3,1,0,1,1,1,0,0
4,5,824.33,1,1,1,1,2,0,0
6,2,250.91,1,0,0,0,0,1,0
2,3,441.25,1,1,2,1,0,1,0
8,2,284.32,0,1,0,1,2,0,0
1,0,40.72,1,0,1,1,2,1,0
12,0,29.99,1,0,0,0,2,0,0
7,2,331.1,0,1,2,1,2,0,0
4,0,83.83,0,1,0,1,2,0,0
9,2,316.37,1,0,0,0,2,0,1
2,2,217.42,1,1,1,0,0,0,0
11,1,188.96,1,0,1,0,2,0,0
8,3,433.87,1,0,2,0,2,0,0
1,3,462.44,1,0,0,0,1,0,0
5,0,59.25,0,1,2,0,2,0,0
12,1,169.64,1,0,1,0,2,1,0
11,2,207.1,1,0,1,0,2,0,0
5,4,641.06,0,1,1,1,1,0,0
10,0,29.99,1,0,1,1,1,0,0
8,0,35.06,0,1,2,1,1,0,0
12,0,38.28,1,0,0,1,2,1,0
7,0,49.22,0,1,1,1,2,0,0
3,2,275.83,0,1,1,0,2,0,0
7,4,648.11,1,1,0,1,0,1,1
10,2,303.75,0,1,1,1,1,1,0
1,1,178.29,0,1,2,0,2,0,0
9,2,292.35,0,1,1,0,2,1,0
10,0,42.29,1,0,2,0,1,0,0
3,1,142.63,1,0,0,1,2,1,0
6,1,198.54,0,1,0,0,2,1,0
11,0,29.99,0,1,1,0,2,0,0
3,0,76.77,0,1,1,0,2,0,0
2,0,83.91,1,0,2,0,2,0,0
6,0,42.08,0,1,0,1,1,0,0
2,1,106.01,0,1,2,0,1,0,0
4,0,67.1,1,0,1,0,1,0,1
8,1,134.8,1,0,0,1,2,0,0
2,2,211.79,1,0,0,0,1,1,0
6,1,103.7,1,0,0,0,1,0,0
4,4,517.92,0,1,0,1,2,0,0
10,4,587.08,1,0,0,1,1,0,0
2,4,506.1,1,0,0,1,1,0,0
6,0,29.99,0,1,0,0,2,1,0
4,4,651.97,0,1,0,1,0,0,0
10,0,33.68,0,1,2,0,2,0,0
10,0,45.43,1,0,1,0,2,0,0
9,3,407.47,0,1,2,0,1,0,1
10,1,154.61,1,0,0,0,1,0,0
10,1,170.38,0,1,2,1,1,1,1
10,3,354.54,1,0,0,0,1,0,0
7,1,181.72,0,1,0,0,2,0,1
7,1,150.79,1,0,0,1,2,0,0
1,0,29.99,0,1,1,1,2,1,0
6,1,168.77,0,1,0,0,2,0,0
2,2,241.1,0,1,0,1,2,0,1
7,0,92.87,0,1,0,0,2,1,0
10,0,70.57,1,0,2,0,1,1,0
6,0,29.99,0,1,1,0,1,1,0
4,3,407.48,1,1,1,0,2,0,0
10,0,29.99,0,1,2,0,1,1,0
2,4,543.95,1,1,1,1,1,1,1
7,4,543.92,1,1,2,1,2,1,0
7,0,50.72,0,1,1,1,1,0,0
3,1,121.5,1,0,1,1,2,0,0
4,2,299.55,0,1,1,0,1,1,0
1,4,652.52,0,1,0,1,0,0,0
9,4,503.52,1,0,1,1,0,0,0
1,1,176.06,0,1,0,1,2,0,0
4,3,419.16,0,1,2,0,1,0,0
1,2,325.78,1,1,1,1,2,1,0
9,3,438.05,1,0,1,0,0,0,0
9,3,395.1,0,1,1,1,0,1,0
5,4,569.72,1,1,1,1,0,0,1
12,1,171.14,1,0,1,0,2,1,0
9,2,236.75,1,1,1,1,2,1,0
2,4,649.19,0,1,1,1,2,1,0
5,0,33.3,1,0,2,1,2,0,0
6,2,201.89,1,0,0,0,2,1,0
1,3,445.33,0,1,2,0,1,0,0
11,3,418.29,0,1,0,0,1,1,0
8,0,75.19,1,0,1,0,2,1,0
7,2,278.58,1,0,2,1,2,0,1
1,2,237.19,0,1,1,1,1,0,0
10,0,39.71,0,1,1,0,1,1,0
10,0,97.74,0,1,2,1,2,0,0
9,4,679.01,1,1,2,1,2,1,0
9,0,29.99,0,1,0,1,1,1,0
9,1,143.75,1,0,0,1,2,1,0
3,0,88.98,1,0,2,0,2,0,1
11,1,108.2,0,1,1,1,1,1,0
6,1,165.0,0,1,0,1,1,0,0
1,6,1042.81,0,1,1,1,0,0,1
2,1,163.74,1,0,0,0,2,0,0
11,0,29.99,1,0,1,0,1,0,0
6,0,44.96,1,0,1,0,1,0,0
7,0,29.99,1,0,0,0,2,0,0
1,3,350.4,1,1,2,0,2,1,0
2,4,616.13,1,0,0,1,0,1,0
7,1,129.5,0,1,1,0,1,1,0
12,1,107.69,1,0,0,1,1,0,0
1,2,260.69,1,0,1,1,1,1,0
11,2,207.16,1,0,1,1,0,0,0
2,2,323.61,1,0,0,0,2,0,0
4,1,172.22,1,0,0,0,2,0,0
7,1,112.62,1,0,2,1,1,0,0
1,0,97.44,0,1,1,0,2,0,0
3,0,58.34,1,0,0,1,2,0,0
2,0,29.99,0,1,1,1,1,0,1
4,4,541.78,1,1,1,1,2,0,0
11,1,101.46,0,1,0,1,1,1,0
1,4,536.78,0,1,0,1,2,1,0
11,1,166.32,0,1,1,0,2,0,1
8,5,865.23,1,0,0,1,2,0,0
4,1,127.61,1,0,1,0,1,0,0
5,3,463.4,1,0,0,0,0,0,1
4,0,89.21,1,0,2,1,2,0,0
9,0,29.99,1,0,1,0,2,0,1
1,2,275.92,0,1,1,1,2,0,0
9,1,199.59,0,1,0,1,2,1,0
7,1,183.68,0,1,0,1,2,1,0
2,3,451.17,1,0,1,0,1,0,0
1,5,948.21,0,1,0,1,1,0,1
12,0,29.99,1,0,0,1,1,1,0
9,0,72.77,0,1,0,1,2,1,0
10,3,499.67,0,1,1,0,2,0,0
9,0,94.48,0,1,1,1,2,1,0
12,0,29.99,1,0,0,0,2,0,0
11,0,37.2,0,1,0,0,2,0,0
1,4,712.15,1,0,2,1,0,1,0
6,0,29.99,1,0,2,0,1,1,0
1,5,881.24,0,1,1,1,0,0,0
9,2,280.07,1,0,1,0,0,1,0
5,2,261.01,1,1,0,0,1,0,0
1,2,278.26,1,0,1,1,0,0,0
2,4,630.78,1,1,0,1,1,0,1
2,4,544.69,0,1,0,1,0,0,1
5,6,1059.27,0,1,0,1,1,0,0
5,0,29.99,0,1,0,0,1,1,0
1,1,185.17,0,1,1,0,1,1,0
11,0,29.99,1,0,1,1,2,0,0
1,2,323.33,1,1,0,0,2,1,1
2,3,440.45,1,0,2,0,1,0,1
9,0,29.99,1,0,0,1,2,0,0
8,0,29.99,1,0,1,1,2,0,0
8,0,63.41,0,1,1,1,1,0,0
3,0,98.42,1,0,2,0,2,1,0
9,3,393.98,1,0,1,0,2,1,0
2,3,358.28,0,1,0,0,1,0,1
11,2,237.04,1,1,1,1,2,0,1
5,0,72.7,0,1,2,1,2,0,0
7,2,349.69,0,1,2,0,1,1,0
4,3,405.33,1,1,0,0,0,1,1
1,2,248.08,1,1,0,0,2,0,0
5,4,528.82,1,1,1,1,1,0,0
2,0,95.55,1,0,0,1,2,1,1
2,2,330.21,1,0,1,1,2,0,0
1,2,343.15,1,0,1,0,0,1,0
5,2,335.84,1,1,1,0,2,1,0
5,4,608.45,1,1,0,1,1,0,1
2,0,29.99,0,1,0,0,1,0,0
9,0,29.99,1,0,0,0,2,0,0
1,2,291.15,1,0,1,0,2,0,0
2,0,29.99,1,0,0,1,1,0,0
2,4,633.04,1,0,0,1,2,0,0
8,0,29.99,1,0,1,0,1,1,0
10,1,171.62,1,0,0,0,2,1,1
2,3,417.47,1,0,1,1,1,0,0
6,2,304.88,1,0,2,0,1,0,0
2,4,707.49,1,0,1,1,1,0,0
10,0,34.31,0,1,0,0,2,1,0
1,2,275.08,0,1,1,1,0,1,1
1,0,32.76,0,1,2,0,2,1,1
7,1,155.01,0,1,1,0,1,0,0
1,4,593.92,0,1,1,1,2,1,0
5,0,29.99,1,0,1,0,2,0,0
11,0,29.99,1,0,1,0,2,1,0
3,1,165.3,1,0,0,0,2,1,0
1,2,260.63,1,0,1,0,1,0,1
4,2,251.06,1,1,0,0,1,0,0
5,0,45.96,1,0,2,1,2,1,0
2,3,400.21,0,1,0,1,1,0,0
8,1,143.16,1,0,2,1,2,0,0
7,4,533.73,0,1,0,1,0,1,0
4,3,378.14,1,0,1,1,1,0,0
9,0,84.77,0,1,0,0,2,0,0
6,0,67.5,0,1,1,0,1,1,0
4,2,280.39,0,1,1,1,0,0,0
10,0,43.89,0,1,1,1,1,1,0
7,0,39.39,0,1,1,0,2,0,0
6,6,1250.95,1,0,1,1,1,1,0
1,1,100.09,0,1,1,1,1,0,0
1,0,29.99,1,0,1,1,2,0,0
4,0,29.99,1,0,2,0,1,0,1
9,2,232.96,1,0,1,0,2,0,0
3,0,95.71,0,1,1,0,1,1,0
6,0,29.99,0,1,1,0,1,0,0
2,0,33.13,1,0,0,0,1,0,0
5,0,41.49,1,0,2,0,2,0,1
5,1,104.5,1,0,1,0,1,0,0
2,0,89.86,1,0,0,0,2,0,0
10,1,120.06,0,1,2,1,2,0,0
10,1,122.7,1,0,2,0,2,0,0
12,1,186.63,1,0,1,0,2,0,1
2,1,162.97,0,1,0,1,1,0,0
10,2,279.27,0,1,0,1,1,1,0
9,4,640.71,0,1,2,1,1,0,0
10,0,29.99,1,0,2,1,2,0,0
5,2,235.59,0,1,1,0,2,1,0
3,1,144.35,0,1,1,0,2,0,0
5,2,284.08,0,1,0,0,2,0,0
4,0,29.99,1,0,2,0,1,0,0
1,3,355.49,1,0,1,0,2,1,0
5,1,125.03,1,0,1,1,1,1,0
8,6,1024.49,1,0,1,1,0,0,0
10,1,148.22,0,1,1,0,1,0,0
1,0,65.91,0,1,1,0,2,0,0
8,0,29.99,0,1,0,1,1,0,0
4,1,157.02,1,0,0,0,1,0,0
5,2,202.69,0,1,0,0,1,0,0
5,5,790.21,1,0,1,1,1,1,0
2,2,254.37,1,1,1,0,2,0,1
2,0,53.09,1,0,0,1,1,0,0
5,1,111.97,0,1,1,0,1,0,0
3,3,419.99,0,1,1,0,0,0,1
3,2,228.17,0,1,1,0,2,0,0
2,1,138.5,1,0,0,1,2,0,0
1,6,1101.31,1,0,1,1,1,1,0
2,1,120.5,0,1,2,0,1,0,0
5,1,190.64,0,1,1,1,2,0,0
9,0,98.54,0,1,1,0,2,0,0
11,0,93.23,0,1,0,0,2,0,0
10,2,230.3,1,0,2,0,2,1,1
9,1,113.54,1,0,0,1,1,0,0
10,0,91.73,1,0,2,0,2,0,0
11,0,73.72,1,0,1,0,2,0,0
12,0,73.67,1,0,1,0,1,0,0
1,0,95.52,0,1,0,0,2,0,1
3,0,78.8,0,1,1,0,2,1,0
2,3,385.52,0,1,1,0,2,0,0
11,0,50.11,1,0,0,1,2,1,0
1,1,124.42,0,1,0,0,1,1,0
7,1,146.07,1,0,0,1,2,1,0
2,5,875.37,0,1,1,1,0,0,0
11,2,333.78,1,0,1,0,1,0,1
3,3,429.12,1,0,0,0,0,1,0
2,1,180.03,0,1,0,1,2,1,0
10,0,98.65,1,0,0,0,1,0,0
2,0,29.99,1,0,1,0,2,0,0
1,2,252.23,1,0,0,0,0,0,1
1,0,29.99,0,1,0,0,2,0,0
9,0,92.81,1,0,0,1,2,0,0
9,0,55.95,0,1,1,0,1,1,0
10,0,50.23,1,0,1,1,1,1,0
7,2,281.79,0,1,2,1,1,1,1
1,2,232.98,1,0,0,1,0,0,0
5,2,259.96,0,1,2,0,2,1,0
12,3,483.94,0,1,1,0,2,1,0
6,0,29.99,1,0,0,0,1,0,0
6,0,86.27,1,0,0,1,1,0,0
9,1,179.72,1,0,0,0,2,0,1
4,1,151.78,0,1,1,0,1,0,0
10,1,148.43,1,0,1,1,1,0,0
10,0,57.01,1,0,2,0,2,0,0
2,4,583.93,1,0,0,1,0,1,0
10,0,48.98,0,1,1,1,2,1,0
4,1,131.54,0,1,1,0,1,0,0
5,3,354.88,0,1,0,0,1,1,0
2,5,939.58,0,1,1,1,0,0,0
7,0,83.27,1,0,0,0,1,0,0
12,2,248.27,0,1,1,1,1,0,0
5,4,570.73,1,0,1,1,1,0,0
11,0,96.53,1,0,0,1,1,0,0
9,4,629.67,1,0,1,1,0,0,0
3,2,289.9,1,1,2,0,2,0,0
9,0,29.99,1,0,1,1,1,0,0
10,4,587.29,1,0,0,1,2,0,0
2,3,355.08,0,1,0,0,1,0,0
7,0,29.99,1,0,1,0,1,0,0
2,6,1673.89,1,0,1,1,2,1,1
12,0,77.07,0,1,2,1,2,0,0
1,2,218.06,1,0,1,0,2,0,1
10,2,305.96,1,1,0,0,2,0,1
3,0,45.04,0,1,1,0,2,1,0
7,1,190.49,0,1,0,0,2,0,0
4,2,281.28,1,0,1,1,2,0,0
9,0,47.38,1,0,1,1,1,0,0
3,1,119.51,0,1,1,0,1,0,0
1,0,59.82,0,1,1,1,1,1,0
7,1,130.9,0,1,1,1,1,0,0
10,2,269.72,1,0,0,0,2,0,0
1,4,583.81,1,0,0,1,2,0,0
1,2,333.59,1,1,1,1,0,0,0
9,0,81.17,1,0,1,0,1,0,0
4,2,203.73,1,0,1,0,1,0,0
7,0,70.47,1,0,2,1,2,0,1
6,2,269.5,0,1,1,1,0,0,0
8,0,32.72,0,1,1,0,2,0,0
7,1,166.77,1,0,0,0,1,0,0
4,0,78.6,0,1,1,0,1,0,0
8,1,141.33,0,1,1,0,2,0,0
12,0,29.99,1,0,1,0,1,0,0
12,1,135.24,1,0,0,1,1,1,0
6,4,747.19,1,0,0,1,0,0,0
10,2,203.87,0,1,1,0,2,1,0
2,2,243.17,0,1,1,0,0,1,0
11,2,313.5,1,1,2,1,0,0,0
7,1,145.86,1,0,2,0,1,0,0
6,1,101.42,1,0,1,1,1,1,0
10,1,162.79,1,0,1,0,2,1,0
10,1,191.69,0,1,1,0,2,0,0
12,0,33.29,0,1,0,0,1,0,0
10,1,185.72,0,1,1,0,2,1,1
1,2,338.2,0,1,1,0,0,0,0
12,6,1033.92,1,1,0,1,1,0,0
3,0,30.7,1,0,1,0,2,1,0
7,0,29.99,1,0,1,1,2,0,0
9,0,29.99,0,1,2,0,1,1,0
6,3,383.9,1,0,1,0,1,1,0
11,1,120.47,1,0,1,1,1,0,0
7,1,146.53,1,0,0,1,2,1,0
2,0,29.99,0,1,1,1,1,0,0
4,1,137.28,1,0,0,1,2,0,0
3,0,47.69,1,0,0,1,1,1,0
4,5,962.96,0,1,0,1,2,1,0
10,1,126.69,1,0,0,1,2,0,0
9,0,38.59,1,0,0,0,1,1,0
7,1,117.86,0,1,1,0,2,0,0
5,0,29.99,1,0,0,0,1,0,0
10,1,147.01,1,0,1,0,2,0,0
9,4,501.7,1,0,0,1,2,0,0
5,5,895.78,1,0,2,1,0,0,0
2,4,545.83,0,1,0,1,0,1,0
10,1,183.34,0,1,0,1,2,1,0
5,0,50.92,0,1,1,1,2,0,0
10,1,107.15,0,1,1,1,1,0,0
6,2,295.27,1,1,1,1,2,0,0
5,0,55.64,1,0,0,1,2,0,0
1,4,673.71,0,1,1,1,1,1,1
10,0,83.47,1,0,1,0,1,0,1
8,4,741.86,0,1,1,1,1,1,0
1,0,29.99,0,1,2,0,1,0,0
9,1,189.59,1,0,0,0,2,1,0
10,3,427.67,1,0,1,0,0,0,0
6,3,353.74,1,1,0,1,1,1,0
10,0,76.2,1,0,1,0,2,0,0
10,1,100.6,0,1,0,0,2,0,1
1,1,103.79,1,0,1,0,1,0,0
1,2,228.05,0,1,0,1,2,1,0
7,2,316.3,0,1,2,0,2,1,0
2,1,125.99,0,1,0,0,2,1,0
7,0,29.99,1,0,2,1,2,0,0
2,2,218.55,1,0,0,0,0,1,0
4,0,35.67,1,0,1,0,2,0,0
4,4,544.37,0,1,0,1,2,0,0
1,3,474.85,1,0,1,0,0,0,0
9,2,218.27,0,1,0,1,0,0,0
2,0,49.83,0,1,2,1,2,0,1
7,2,234.32,1,0,1,0,1,0,0
2,0,58.37,0,1,1,0,2,0,0
2,4,579.54,0,1,0,1,2,1,1
8,1,177.29,1,0,1,0,1,0,0
1,1,103.7,0,1,1,1,1,0,0
9,0,77.98,0,1,1,0,1,0,1
10,0,54.9,1,0,1,0,1,0,0
6,0,85.54,0,1,0,1,2,1,1
10,0,77.87,1,0,1,1,2,0,0
2,4,719.68,0,1,1,1,2,1,0
4,1,149.03,1,0,2,1,2,1,0
7,0,53.44,1,0,1,0,1,1,0
8,0,66.36,0,1,2,0,2,0,0
10,1,146.12,1,0,0,1,1,0,0
9,1,105.65,0,1,0,0,1,0,0
9,2,307.96,1,1,0,0,2,0,0
7,2,272.37,1,1,0,0,2,1,0
3,6,1065.76,1,0,0,1,1,1,0
6,0,73.48,1,0,1,0,2,0,0
10,0,81.1,1,0,1,1,2,1,0
9,1,135.61,0,1,0,0,2,0,0
10,2,237.15,1,0,0,0,0,0,0
4,0,29.99,1,0,1,1,1,0,0
5,0,29.99,0,1,1,1,1,1,0
3,1,134.34,0,1,1,1,1,0,1
3,1,151.98,0,1,1,1,1,0,1
12,0,29.99,0,1,0,0,2,1,1
8,1,140.32,0,1,1,1,2,1,0
5,3,484.41,1,0,1,0,2,0,0
7,1,102.47,1,0,0,1,1,0,0
3,1,132.78,1,0,1,0,2,1,1
1,1,115.02,1,0,0,1,1,1,0
2,0,29.99,0,1,1,1,2,0,0
1,0,38.42,0,1,1,1,1,0,0
5,0,29.99,1,0,1,1,1,0,0
5,1,119.91,0,1,0,0,2,0,0
2,3,386.6,1,0,1,1,0,1,0
3,0,29.99,1,0,1,0,1,1,0
5,0,47.12,0,1,0,1,1,1,0
2,2,308.08,0,1,1,0,2,0,1
10,2,306.03,0,1,1,0,2,1,0
6,0,67.68,1,0,1,0,1,0,1
1,0,29.99,1,0,0,0,1,0,0
9,3,396.82,0,1,1,1,2,0,1
6,0,32.06,0,1,0,1,2,0,0
10,2,293.42,1,0,1,0,1,1,0
3,0,29.99,0,1,0,1,2,1,0
1,3,369.68,0,1,0,0,2,1,1
2,1,102.7,1,0,1,0,1,0,0
1,2,345.17,1,1,0,0,2,0,0
5,0,91.3,0,1,1,1,2,1,0
8,2,270.71,0,1,1,1,2,0,0
12,1,111.29,0,1,1,1,2,0,0
1,0,29.99,0,1,0,1,2,0,0
7,0,64.71,0,1,1,1,1,0,0
6,1,171.58,0,1,2,0,2,0,0
2,3,436.15,1,0,0,0,1,1,0
10,0,29.99,0,1,2,0,1,0,0
10,3,391.54,1,1,0,1,1,0,1
2,0,29.99,0,1,0,0,2,0,0
6,0,81.39,0,1,2,0,1,1,1
2,0,29.99,1,0,0,1,2,1,0
9,1,113.6,1,0,0,1,1,0,0
7,4,530.76,1,1,0,1,1,0,1
5,2,247.35,0,1,1,1,1,0,0
10,0,29.99,0,1,0,1,1,1,0
3,0,29.99,1,0,1,0,1,0,0
11,0,29.99,0,1,1,0,1,0,0
1,5,928.04,1,1,2,1,2,0,0
2,0,29.99,0,1,1,0,2,0,0
2,3,459.29,0,1,0,1,1,0,1
11,1,118.35,1,0,0,1,1,1,0
9,1,119.12,0,1,2,1,1,0,0
7,0,40.24,1,0,1,1,2,0,1
4,2,251.59,1,0,1,0,1,1,0
1,0,44.44,1,0,0,0,2,1,0
10,0,69.52,1,0,0,1,1,0,0
4,4,557.29,1,1,1,1,1,0,0
9,0,90.84,1,0,1,1,1,1,0
12,4,556.63,1,0,0,1,0,0,0
2,0,29.99,1,0,0,1,2,0,0
11,2,267.41,1,0,1,0,1,1,0
9,1,182.83,0,1,0,0,1,0,0
8,1,199.38,0,1,1,1,2,0,0
8,2,296.66,1,0,1,1,0,0,0
1,0,40.15,0,1,2,0,1,1,0
2,4,573.62,1,0,0,1,1,0,0
6,0,53.63,0,1,1,0,2,0,1
1,6,1011.46,1,1,0,1,1,1,0
2,2,215.14,0,1,1,0,0,0,0
4,4,649.76,1,1,2,1,1,0,1
5,0,51.87,1,0,0,0,1,0,0
10,0,75.77,0,1,0,1,1,0,0
3,0,61.85,0,1,2,1,2,1,0
9,0,29.99,0,1,1,1,1,0,0
11,0,29.99,0,1,2,1,1,0,0
1,4,515.23,1,1,2,1,0,0,0
10,2,292.83,0,1,2,0,1,1,0
9,1,162.41,1,0,0,0,1,1,0
6,1,145.63,1,0,2,0,1,0,0
1,4,738.54,1,0,1,1,0,0,0
2,0,42.77,1,0,1,0,2,1,0
3,5,839.09,1,1,0,1,0,0,0
1,0,29.99,1,0,0,0,2,1,0
7,2,285.76,1,0,1,0,0,1,0
6,0,40.75,0,1,0,1,1,1,1
4,0,52.21,1,0,1,0,1,1,0
10,0,29.99,0,1,0,1,2,0,0
4,2,304.86,1,0,1,1,1,1,0
1,0,46.37,0,1,1,1,2,0,0
2,0,96.07,1,0,0,1,2,0,0
7,1,194.54,1,0,2,0,2,1,0
10,1,159.5,0,1,1,0,1,0,0
6,2,201.37,1,0,0,1,2,0,0
10,0,29.99,0,1,0,1,2,0,0
2,1,122.92,1,0,2,0,2,0,0
2,0,52.87,1,0,0,0,2,0,0
3,3,359.05,0,1,1,0,2,1,0
6,1,168.16,1,0,0,1,2,0,0
10,0,95.07,0,1,0,1,1,1,0
4,1,178.62,0,1,0,1,1,1,0
6,0,97.21,0,1,1,0,1,0,0
12,0,87.82,0,1,0,0,2,0,0
4,0,89.89,0,1,2,1,1,1,0
8,3,416.16,1,1,2,0,2,1,0
11,0,59.22,1,0,0,0,2,0,0
2,1,173.96,1,0,0,1,1,0,0
1,0,29.99,1,0,0,0,2,0,1
11,1,129.29,1,0,1,0,1,1,0
2,2,346.72,1,1,1,1,2,0,1
12,2,242.3,1,0,2,1,2,0,0
9,2,224.82,1,0,1,0,0,0,0
9,5,837.81,1,0,1,1,0,1,0
7,1,194.81,1,0,0,1,2,1,0
2,5,916.66,1,0,2,1,1,0,0
1,1,106.9,0,1,2,0,1,0,0
5,0,29.99,0,1,1,1,2,0,0
7,4,687.81,1,0,1,1,1,1,0
1,3,361.27,1,1,1,0,2,0,0
3,2,273.16,1,1,1,0,1,0,0
10,0,48.94,0,1,1,0,1,0,0
10,2,226.06,0,1,1,1,1,0,0
5,3,390.09,1,1,0,1,0,1,0
11,1,115.69,0,1,0,1,2,0,1
8,2,226.69,0,1,0,0,2,0,0
3,2,213.95,0,1,0,0,2,1,0
8,2,319.96,1,1,0,0,2,0,0
8,0,89.63,0,1,1,0,1,0,0
9,0,88.1,1,0,1,1,2,0,0
1,1,181.03,0,1,0,0,2,0,0
6,1,112.2,0,1,0,1,1,1,0
1,0,80.13,0,1,0,0,1,0,0
6,1,106.52,1,0,0,1,1,0,0
1,0,82.91,1,0,1,0,2,0,1
6,2,309.56,1,1,1,0,1,0,0
